radar_id,longitude,latitude,interval_start_time,altitude_band,number_of_measurements,avg_u_speed,avg_v_speed,avg_bird_density
6260,5.1783,52.1017,2013-04-05 12:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 12:20:00+00,2,50,0,0,0
6410,3.0654,51.1927,2013-04-05 12:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 12:20:00+00,2,57,0,0,0
6451,4.451,50.901,2013-04-05 12:20:00+00,1,3,0,0,0
6477,5.5045,49.914,2013-04-05 12:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 12:20:00+00,2,8,0,0,0
6234,4.7899,52.9533,2013-04-05 12:40:00+00,1,28,-1.23723,-1.99956,1.77120
6234,4.7899,52.9533,2013-04-05 12:40:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-05 12:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 12:40:00+00,2,49,0,0,0
6410,3.0654,51.1927,2013-04-05 12:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 12:40:00+00,2,54,0,0,0
6451,4.451,50.901,2013-04-05 12:40:00+00,1,3,0,0,0
6477,5.5045,49.914,2013-04-05 12:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 12:40:00+00,2,9,0,0,0
6234,4.7899,52.9533,2013-04-05 13:00:00+00,1,28,-1.31361,-1.97034,1.65573
6234,4.7899,52.9533,2013-04-05 13:00:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-05 13:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 13:00:00+00,2,52,0,0,0
6410,3.0654,51.1927,2013-04-05 13:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 13:00:00+00,2,50,0,0,0
6451,4.451,50.901,2013-04-05 13:00:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 13:00:00+00,2,13,0,0,0
6477,5.5045,49.914,2013-04-05 13:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 13:00:00+00,2,23,0,0,0
6234,4.7899,52.9533,2013-04-05 13:20:00+00,1,28,-1.39268,-1.71830,2.01083
6234,4.7899,52.9533,2013-04-05 13:20:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-05 13:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 13:20:00+00,2,48,0,0,0
6410,3.0654,51.1927,2013-04-05 13:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 13:20:00+00,2,56,0,0,0
6451,4.451,50.901,2013-04-05 13:20:00+00,1,4,0,0,0
6451,4.451,50.901,2013-04-05 13:20:00+00,2,24,0,0,0
6477,5.5045,49.914,2013-04-05 13:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 13:20:00+00,2,14,0,0,0
6234,4.7899,52.9533,2013-04-05 13:40:00+00,1,28,-1.08997,-1.08703,1.78408
6234,4.7899,52.9533,2013-04-05 13:40:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-05 13:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 13:40:00+00,2,55,0,0,0
6410,3.0654,51.1927,2013-04-05 13:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 13:40:00+00,2,56,0,0,0
6451,4.451,50.901,2013-04-05 13:40:00+00,1,2,0,0,0
6451,4.451,50.901,2013-04-05 13:40:00+00,2,27,0,0,0
6477,5.5045,49.914,2013-04-05 13:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 13:40:00+00,2,10,0,0,0
6234,4.7899,52.9533,2013-04-05 14:00:00+00,1,28,-0.91908,-0.52106,1.57612
6234,4.7899,52.9533,2013-04-05 14:00:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-05 14:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 14:00:00+00,2,54,0,0,0
6410,3.0654,51.1927,2013-04-05 14:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 14:00:00+00,2,63,0,0,0
6451,4.451,50.901,2013-04-05 14:00:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 14:00:00+00,2,28,0,0,0
6477,5.5045,49.914,2013-04-05 14:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 14:00:00+00,2,25,0,0,0
6234,4.7899,52.9533,2013-04-05 14:20:00+00,1,28,-0.97624,-0.66406,1.49164
6234,4.7899,52.9533,2013-04-05 14:20:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-05 14:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 14:20:00+00,2,73,0,0,0
6410,3.0654,51.1927,2013-04-05 14:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 14:20:00+00,2,61,0,0,0
6451,4.451,50.901,2013-04-05 14:20:00+00,1,2,0,0,0
6451,4.451,50.901,2013-04-05 14:20:00+00,2,34,0,0,0
6477,5.5045,49.914,2013-04-05 14:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 14:20:00+00,2,11,0,0,0
6234,4.7899,52.9533,2013-04-05 14:40:00+00,1,28,-0.99385,-0.86830,1.87706
6234,4.7899,52.9533,2013-04-05 14:40:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-05 14:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 14:40:00+00,2,78,0,0,0
6410,3.0654,51.1927,2013-04-05 14:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 14:40:00+00,2,53,0,0,0
6451,4.451,50.901,2013-04-05 14:40:00+00,1,4,0,0,0
6451,4.451,50.901,2013-04-05 14:40:00+00,2,45,0,0,0
6477,5.5045,49.914,2013-04-05 14:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 14:40:00+00,2,11,0,0,0
6234,4.7899,52.9533,2013-04-05 15:00:00+00,1,28,-0.80087,-0.85292,1.69007
6234,4.7899,52.9533,2013-04-05 15:00:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-05 15:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 15:00:00+00,2,66,0,0,0
6410,3.0654,51.1927,2013-04-05 15:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 15:00:00+00,2,53,0,0,0
6451,4.451,50.901,2013-04-05 15:00:00+00,1,4,0,0,0
6451,4.451,50.901,2013-04-05 15:00:00+00,2,48,0,0,0
6477,5.5045,49.914,2013-04-05 15:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 15:00:00+00,2,28,0,0,0
6234,4.7899,52.9533,2013-04-05 15:20:00+00,1,28,-0.92430,-0.98942,1.44286
6234,4.7899,52.9533,2013-04-05 15:20:00+00,2,61,0,0,0
6260,5.1783,52.1017,2013-04-05 15:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 15:20:00+00,2,57,0,0,0
6410,3.0654,51.1927,2013-04-05 15:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 15:20:00+00,2,55,0,0,0
6451,4.451,50.901,2013-04-05 15:20:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 15:20:00+00,2,51,0,0,0
6477,5.5045,49.914,2013-04-05 15:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 15:20:00+00,2,17,0,0,0
6234,4.7899,52.9533,2013-04-05 15:40:00+00,1,28,-1.01191,-1.10505,1.62340
6234,4.7899,52.9533,2013-04-05 15:40:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-05 15:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 15:40:00+00,2,60,0,0,0
6410,3.0654,51.1927,2013-04-05 15:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 15:40:00+00,2,66,0,0,0
6451,4.451,50.901,2013-04-05 15:40:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 15:40:00+00,2,57,0,0,0
6477,5.5045,49.914,2013-04-05 15:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 15:40:00+00,2,20,0,0,0
6234,4.7899,52.9533,2013-04-05 16:00:00+00,1,28,-1.23439,-1.18873,1.36174
6234,4.7899,52.9533,2013-04-05 16:00:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-05 16:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 16:00:00+00,2,64,0,0,0
6410,3.0654,51.1927,2013-04-05 16:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 16:00:00+00,2,82,0,0,0
6451,4.451,50.901,2013-04-05 16:00:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 16:00:00+00,2,47,0,0,0
6477,5.5045,49.914,2013-04-05 16:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 16:00:00+00,2,41,0,0,0
6234,4.7899,52.9533,2013-04-05 16:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 16:20:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-05 16:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 16:20:00+00,2,73,0,0,0
6410,3.0654,51.1927,2013-04-05 16:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 16:20:00+00,2,84,0,0,0
6451,4.451,50.901,2013-04-05 16:20:00+00,1,4,0,0,0
6451,4.451,50.901,2013-04-05 16:20:00+00,2,64,0,0,0
6477,5.5045,49.914,2013-04-05 16:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 16:20:00+00,2,20,0,0,0
6234,4.7899,52.9533,2013-04-05 16:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 16:40:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-05 16:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 16:40:00+00,2,77,0,0,0
6410,3.0654,51.1927,2013-04-05 16:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 16:40:00+00,2,84,0,0,0
6451,4.451,50.901,2013-04-05 16:40:00+00,1,4,0,0,0
6451,4.451,50.901,2013-04-05 16:40:00+00,2,67,0,0,0
6477,5.5045,49.914,2013-04-05 16:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 16:40:00+00,2,19,0,0,0
6234,4.7899,52.9533,2013-04-05 17:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 17:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-05 17:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 17:00:00+00,2,79,0,0,0
6410,3.0654,51.1927,2013-04-05 17:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 17:00:00+00,2,82,0,0,0
6451,4.451,50.901,2013-04-05 17:00:00+00,1,4,0,0,0
6451,4.451,50.901,2013-04-05 17:00:00+00,2,72,0,0,0
6477,5.5045,49.914,2013-04-05 17:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 17:00:00+00,2,42,0,0,0
6234,4.7899,52.9533,2013-04-05 17:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 17:20:00+00,2,63,0,0,0
6260,5.1783,52.1017,2013-04-05 17:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 17:20:00+00,2,84,0,0,0
6410,3.0654,51.1927,2013-04-05 17:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 17:20:00+00,2,78,0,0,0
6451,4.451,50.901,2013-04-05 17:20:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 17:20:00+00,2,73,0,0,0
6477,5.5045,49.914,2013-04-05 17:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 17:20:00+00,2,19,0,0,0
6234,4.7899,52.9533,2013-04-05 17:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 17:40:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-05 17:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 17:40:00+00,2,86,0,0,0
6410,3.0654,51.1927,2013-04-05 17:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 17:40:00+00,2,81,0,0,0
6451,4.451,50.901,2013-04-05 17:40:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 17:40:00+00,2,72,0,0,0
6477,5.5045,49.914,2013-04-05 17:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 17:40:00+00,2,21,0,0,0
6234,4.7899,52.9533,2013-04-05 18:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 18:00:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-05 18:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 18:00:00+00,2,82,0,0,0
6410,3.0654,51.1927,2013-04-05 18:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 18:00:00+00,2,81,0,0,0
6451,4.451,50.901,2013-04-05 18:00:00+00,2,72,0,0,0
6477,5.5045,49.914,2013-04-05 18:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 18:00:00+00,2,43,0,0,0
6234,4.7899,52.9533,2013-04-05 18:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 18:20:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-05 18:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 18:20:00+00,2,81,0,0,0
6410,3.0654,51.1927,2013-04-05 18:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 18:20:00+00,2,82,0,0,0
6451,4.451,50.901,2013-04-05 18:20:00+00,1,1,0,0,0
6451,4.451,50.901,2013-04-05 18:20:00+00,2,75,0,0,0
6477,5.5045,49.914,2013-04-05 18:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 18:20:00+00,2,22,0,0,0
6234,4.7899,52.9533,2013-04-05 18:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 18:40:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-05 18:40:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-05 18:40:00+00,2,82,0,0,0
6410,3.0654,51.1927,2013-04-05 18:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 18:40:00+00,2,81,0,0,0
6451,4.451,50.901,2013-04-05 18:40:00+00,1,2,0,0,0
6451,4.451,50.901,2013-04-05 18:40:00+00,2,78,0,0,0
6477,5.5045,49.914,2013-04-05 18:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 18:40:00+00,2,22,0,0,0
6234,4.7899,52.9533,2013-04-05 19:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 19:00:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-05 19:00:00+00,1,28,1.04539,0.74891,3.74116
6260,5.1783,52.1017,2013-04-05 19:00:00+00,2,81,0,0,0
6410,3.0654,51.1927,2013-04-05 19:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 19:00:00+00,2,76,0,0,0
6451,4.451,50.901,2013-04-05 19:00:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 19:00:00+00,2,80,0,0,0
6477,5.5045,49.914,2013-04-05 19:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 19:00:00+00,2,44,0,0,0
6234,4.7899,52.9533,2013-04-05 19:20:00+00,1,28,-0.51796,-0.15680,1.06652
6234,4.7899,52.9533,2013-04-05 19:20:00+00,2,61,0,0,0
6260,5.1783,52.1017,2013-04-05 19:20:00+00,1,28,1.03780,0.84791,4.43800
6260,5.1783,52.1017,2013-04-05 19:20:00+00,2,83,0,0,0
6410,3.0654,51.1927,2013-04-05 19:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 19:20:00+00,2,76,0,0,0
6451,4.451,50.901,2013-04-05 19:20:00+00,1,5,0,0,0
6451,4.451,50.901,2013-04-05 19:20:00+00,2,78,0,0,0
6477,5.5045,49.914,2013-04-05 19:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 19:20:00+00,2,22,0,0,0
6234,4.7899,52.9533,2013-04-05 19:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 19:40:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-05 19:40:00+00,1,28,1.14672,0.79318,3.63785
6260,5.1783,52.1017,2013-04-05 19:40:00+00,2,81,0,0,0
6410,3.0654,51.1927,2013-04-05 19:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 19:40:00+00,2,76,0,0,0
6451,4.451,50.901,2013-04-05 19:40:00+00,1,3,0,0,0
6451,4.451,50.901,2013-04-05 19:40:00+00,2,59,0,0,0
6477,5.5045,49.914,2013-04-05 19:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 19:40:00+00,2,22,0,0,0
6234,4.7899,52.9533,2013-04-05 20:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 20:00:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-05 20:00:00+00,1,28,0.70148,1.03415,2.86910
6260,5.1783,52.1017,2013-04-05 20:00:00+00,2,85,0,0,0
6410,3.0654,51.1927,2013-04-05 20:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 20:00:00+00,2,76,0,0,0
6451,4.451,50.901,2013-04-05 20:00:00+00,1,4,0,0,0
6451,4.451,50.901,2013-04-05 20:00:00+00,2,76,0,0,0
6477,5.5045,49.914,2013-04-05 20:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 20:00:00+00,2,44,0,0,0
6234,4.7899,52.9533,2013-04-05 20:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 20:20:00+00,2,68,0,0,0
6260,5.1783,52.1017,2013-04-05 20:20:00+00,1,28,-0.22014,1.19677,2.36608
6260,5.1783,52.1017,2013-04-05 20:20:00+00,2,84,0,0,0
6410,3.0654,51.1927,2013-04-05 20:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 20:20:00+00,2,73,0,0,0
6451,4.451,50.901,2013-04-05 20:20:00+00,1,7,0,0,0
6451,4.451,50.901,2013-04-05 20:20:00+00,2,76,0,0,0
6477,5.5045,49.914,2013-04-05 20:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 20:20:00+00,2,22,0,0,0
6234,4.7899,52.9533,2013-04-05 20:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 20:40:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-05 20:40:00+00,1,28,-0.73768,1.33580,2.26355
6260,5.1783,52.1017,2013-04-05 20:40:00+00,2,84,0,0,0
6410,3.0654,51.1927,2013-04-05 20:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 20:40:00+00,2,65,0,0,0
6451,4.451,50.901,2013-04-05 20:40:00+00,1,7,0,0,0
6451,4.451,50.901,2013-04-05 20:40:00+00,2,76,0,0,0
6477,5.5045,49.914,2013-04-05 20:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 20:40:00+00,2,22,0,0,0
6234,4.7899,52.9533,2013-04-05 21:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 21:00:00+00,2,67,0,0,0
6260,5.1783,52.1017,2013-04-05 21:00:00+00,1,28,-1.09437,1.01741,1.92149
6260,5.1783,52.1017,2013-04-05 21:00:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-05 21:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 21:00:00+00,2,62,0,0,0
6451,4.451,50.901,2013-04-05 21:00:00+00,1,8,0,0,0
6451,4.451,50.901,2013-04-05 21:00:00+00,2,78,0,0,0
6477,5.5045,49.914,2013-04-05 21:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 21:00:00+00,2,44,0,0,0
6234,4.7899,52.9533,2013-04-05 21:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 21:20:00+00,2,62,0,0,0
6260,5.1783,52.1017,2013-04-05 21:20:00+00,1,28,-1.62117,0.93016,2.05221
6260,5.1783,52.1017,2013-04-05 21:20:00+00,2,88,0,0,0
6410,3.0654,51.1927,2013-04-05 21:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 21:20:00+00,2,55,0,0,0
6451,4.451,50.901,2013-04-05 21:20:00+00,1,8,0,0,0
6451,4.451,50.901,2013-04-05 21:20:00+00,2,80,0,0,0
6477,5.5045,49.914,2013-04-05 21:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 21:20:00+00,2,22,0,0,0
6234,4.7899,52.9533,2013-04-05 21:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 21:40:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-05 21:40:00+00,1,28,-1.90375,0.70801,1.84088
6260,5.1783,52.1017,2013-04-05 21:40:00+00,2,86,0,0,0
6410,3.0654,51.1927,2013-04-05 21:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 21:40:00+00,2,50,0,0,0
6451,4.451,50.901,2013-04-05 21:40:00+00,1,8,0,0,0
6451,4.451,50.901,2013-04-05 21:40:00+00,2,80,0,0,0
6477,5.5045,49.914,2013-04-05 21:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 21:40:00+00,2,22,0,0,0
6234,4.7899,52.9533,2013-04-05 22:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 22:00:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-05 22:00:00+00,1,28,-2.10831,0.69480,1.99555
6260,5.1783,52.1017,2013-04-05 22:00:00+00,2,85,0,0,0
6410,3.0654,51.1927,2013-04-05 22:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 22:00:00+00,2,43,0,0,0
6451,4.451,50.901,2013-04-05 22:00:00+00,1,9,0,0,0
6451,4.451,50.901,2013-04-05 22:00:00+00,2,80,0,0,0
6477,5.5045,49.914,2013-04-05 22:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 22:00:00+00,2,44,0,0,0
6234,4.7899,52.9533,2013-04-05 22:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 22:20:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-05 22:20:00+00,1,28,-2.57233,0.20136,2.02254
6260,5.1783,52.1017,2013-04-05 22:20:00+00,2,86,0,0,0
6410,3.0654,51.1927,2013-04-05 22:20:00+00,1,21,0,0,0
6410,3.0654,51.1927,2013-04-05 22:20:00+00,2,31,0,0,0
6451,4.451,50.901,2013-04-05 22:20:00+00,1,10,0,0,0
6451,4.451,50.901,2013-04-05 22:20:00+00,2,80,0,0,0
6477,5.5045,49.914,2013-04-05 22:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 22:20:00+00,2,21,0,0,0
6234,4.7899,52.9533,2013-04-05 22:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 22:40:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-05 22:40:00+00,1,28,-3.14852,-0.63577,1.60902
6260,5.1783,52.1017,2013-04-05 22:40:00+00,2,85,0,0,0
6410,3.0654,51.1927,2013-04-05 22:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 22:40:00+00,2,44,0,0,0
6451,4.451,50.901,2013-04-05 22:40:00+00,1,8,3.81926,2.04333,1.09643
6451,4.451,50.901,2013-04-05 22:40:00+00,2,80,0,0,0
6477,5.5045,49.914,2013-04-05 22:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 22:40:00+00,2,21,0,0,0
6234,4.7899,52.9533,2013-04-05 23:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 23:00:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-05 23:00:00+00,1,28,-3.68101,-1.51699,1.39314
6260,5.1783,52.1017,2013-04-05 23:00:00+00,2,68,0,0,0
6410,3.0654,51.1927,2013-04-05 23:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 23:00:00+00,2,52,0,0,0
6451,4.451,50.901,2013-04-05 23:00:00+00,1,9,3.79050,1.59412,1.01644
6451,4.451,50.901,2013-04-05 23:00:00+00,2,69,0,0,0
6477,5.5045,49.914,2013-04-05 23:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-05 23:00:00+00,2,42,0,0,0
6234,4.7899,52.9533,2013-04-05 23:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 23:20:00+00,2,65,0,0,0
6260,5.1783,52.1017,2013-04-05 23:20:00+00,1,28,-4.19525,-2.36389,1.14999
6260,5.1783,52.1017,2013-04-05 23:20:00+00,2,67,0,0,0
6410,3.0654,51.1927,2013-04-05 23:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 23:20:00+00,2,48,0,0,0
6451,4.451,50.901,2013-04-05 23:20:00+00,1,9,0,0,0
6451,4.451,50.901,2013-04-05 23:20:00+00,2,49,0,0,0
6477,5.5045,49.914,2013-04-05 23:20:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 23:20:00+00,2,21,0,0,0
6234,4.7899,52.9533,2013-04-05 23:40:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-05 23:40:00+00,2,66,0,0,0
6260,5.1783,52.1017,2013-04-05 23:40:00+00,1,28,-4.31377,-2.88391,1.14268
6260,5.1783,52.1017,2013-04-05 23:40:00+00,2,63,0,0,0
6410,3.0654,51.1927,2013-04-05 23:40:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-05 23:40:00+00,2,63,0,0,0
6451,4.451,50.901,2013-04-05 23:40:00+00,1,10,4.82932,1.58727,1.09897
6451,4.451,50.901,2013-04-05 23:40:00+00,2,35,0,0,0
6477,5.5045,49.914,2013-04-05 23:40:00+00,1,7,0,0,0
6477,5.5045,49.914,2013-04-05 23:40:00+00,2,20,0,0,0
6234,4.7899,52.9533,2013-04-06 00:00:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-06 00:00:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-06 00:00:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-06 00:00:00+00,2,74,0,0,0
6410,3.0654,51.1927,2013-04-06 00:00:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 00:00:00+00,2,72,0,0,0
6451,4.451,50.901,2013-04-06 00:00:00+00,1,8,5.71428,0.61885,1.48699
6451,4.451,50.901,2013-04-06 00:00:00+00,2,10,0,0,0
6477,5.5045,49.914,2013-04-06 00:00:00+00,1,14,0,0,0
6477,5.5045,49.914,2013-04-06 00:00:00+00,2,40,0,0,0
6234,4.7899,52.9533,2013-04-06 00:20:00+00,1,28,0,0,0
6234,4.7899,52.9533,2013-04-06 00:20:00+00,2,64,0,0,0
6260,5.1783,52.1017,2013-04-06 00:20:00+00,1,28,0,0,0
6260,5.1783,52.1017,2013-04-06 00:20:00+00,2,76,0,0,0
6410,3.0654,51.1927,2013-04-06 00:20:00+00,1,28,0,0,0
6410,3.0654,51.1927,2013-04-06 00:20:00+00,2,70,0,0,0
6451,4.451,50.901,2013-04-06 00:20:00+00,1,6,6.02604,0.73047,1.84690
6451,4.451,50.901,2013-04-06 00:20:00+00,2,2,0,0,0
